country,region,year,year_normalized,vehicle_segment,ev_sales(units),petrol_car_sales(units),diesel_car_sales(units),ice_total_sales(units),total_vehicle_sales(units),ev_ice_ratio,ev_market_share(%),market_share_change(%),charging_stations(units),fast_chargers_share(%),chargers_per_ev_ratio,average_ev_range(km),fuel_price(usd/ltr),electricity_price(usd/kwh),fuel_to_electric_ratio,gdp(usd/person),urban_population(%),co2_emissions(mt),ev_subsidy(usd),emission_regulation(scale_0-100),ev_growth_rate_yoy(%),ev_growth_rate_category,ev_domination(0/1),economic_index,policy_index,policy_index_lagged_1y,environmental_stringency_ratio
India,APAC,2025,15,premium,65242,1237618,107619,1345237,1410479,0.048498517361624756,4.63,1.5299999999999998,34475,31.1,0.5284172772140645,436,1.24,0.091,13.626373626373626,2934,36.5,329.0,3018,58.3,56.59,Fast Growth,0,107.091,1759.494,1594.935,5.548060708263069
Indonesia,APAC,2010,0,commercial,5,69429,46290,115719,115724,4.3208116212549367e-05,0.0,0.0,0,0.0,0.0,108,0.4829,0.06699,7.208538587848933,3118,49.9,108.3,0,19.484,0.0,Decline,0,155.58819999999997,0.0,0.0,5.28705330990041
Indonesia,APAC,2010,0,mass_market,15,405830,55343,461173,461188,3.252575497698261e-05,0.0,0.0,0,0.0,0.0,108,0.4829,0.06699,7.208538587848933,3118,49.9,108.3,0,19.484,0.0,Decline,0,155.58819999999997,0.0,0.0,5.28705330990041
Indonesia,APAC,2010,0,premium,10,172832,15030,187862,187872,5.323056285997168e-05,0.01,0.0,0,0.0,0.0,108,0.4829,0.06699,7.208538587848933,3118,49.9,108.3,0,19.484,0.0,Decline,0,155.58819999999997,0.0,0.0,5.28705330990041
Indonesia,APAC,2011,1,commercial,5,85896,57267,143163,143168,3.4925225093075725e-05,0.0,0.0,6,1.0,1.2,115,0.4829,0.06699,7.208538587848933,3145,50.6,108.6,115,19.484,0.0,Decline,0,159.137,22.406600000000005,0.0,5.301698886936145
Indonesia,APAC,2011,1,mass_market,15,490700,66916,557616,557631,2.690023241800809e-05,0.0,0.0,6,1.0,0.4,115,0.4829,0.06699,7.208538587848933,3145,50.6,108.6,115,19.484,0.0,Decline,0,159.137,22.406600000000005,0.0,5.301698886936145
Indonesia,APAC,2011,1,premium,10,215999,18783,234782,234792,4.2592703018118934e-05,0.0,-0.01,6,1.0,0.6,115,0.4829,0.06699,7.208538587848933,3145,50.6,108.6,115,19.484,0.0,Decline,0,159.137,22.406600000000005,0.0,5.301698886936145
Indonesia,APAC,2012,2,commercial,5,97296,64868,162164,162169,3.083298389284921e-05,0.0,0.0,12,2.0,2.4,129,0.4829,0.06699,7.208538587848933,3110,51.4,111.9,234,19.484,0.0,Decline,0,159.854,45.592560000000006,22.406600000000005,5.462800234329232
Indonesia,APAC,2012,2,mass_market,15,577142,78703,655845,655860,2.28712576904604e-05,0.0,0.0,12,2.0,0.8,129,0.4829,0.06699,7.208538587848933,3110,51.4,111.9,234,19.484,0.0,Decline,0,159.854,45.592560000000006,22.406600000000005,5.462800234329232
Indonesia,APAC,2012,2,premium,10,249628,21708,271336,271346,3.6854674646932215e-05,0.0,0.0,12,2.0,1.2,129,0.4829,0.06699,7.208538587848933,3110,51.4,111.9,234,19.484,0.0,Decline,0,159.854,45.592560000000006,22.406600000000005,5.462800234329232
Indonesia,APAC,2013,3,commercial,5,111360,74244,185604,185609,2.6939074588909723e-05,0.0,0.0,18,3.3,3.6,138,0.4829,0.06699,7.208538587848933,3285,52.0,118.0,344,19.9,0.0,Decline,0,170.82,68.45599999999999,45.592560000000006,5.645933014354068
Indonesia,APAC,2013,3,mass_market,30,650829,88754,739583,739613,4.0563398563785265e-05,0.0,0.0,18,3.3,0.6,138,0.4829,0.06699,7.208538587848933,3285,52.0,118.0,344,19.9,25.99,Moderate Growth,0,170.82,68.45599999999999,45.592560000000006,5.645933014354068
Indonesia,APAC,2013,3,premium,17,286154,24884,311038,311055,5.465570123264682e-05,0.01,0.01,18,3.3,1.0588235294117647,138,0.4829,0.06699,7.208538587848933,3285,52.0,118.0,344,19.9,19.35,Slow Growth,0,170.82,68.45599999999999,45.592560000000006,5.645933014354068
Indonesia,APAC,2014,4,commercial,6,99575,66384,165959,165965,3.6153507794093725e-05,0.0,0.0,25,4.1,4.166666666666667,146,0.483,0.068,7.102941176470588,3299,52.6,124.9,455,21.0,6.27,Slow Growth,0,173.5274,95.55,68.45599999999999,5.677272727272728
Indonesia,APAC,2014,4,mass_market,67,589091,80331,669422,669489,0.00010008634314378673,0.01,0.01,25,4.1,0.373134328358209,146,0.483,0.068,7.102941176470588,3299,52.6,124.9,455,21.0,64.69,Fast Growth,0,173.5274,95.55,68.45599999999999,5.677272727272728
Indonesia,APAC,2014,4,premium,41,258400,22470,280870,280911,0.0001459750062306405,0.01,0.0,25,4.1,0.6097560975609756,146,0.483,0.068,7.102941176470588,3299,52.6,124.9,455,21.0,60.05,Fast Growth,0,173.5274,95.55,68.45599999999999,5.677272727272728
Indonesia,APAC,2015,5,commercial,5,94239,62826,157065,157070,3.183395409543819e-05,0.0,0.0,33,4.8,6.6,154,0.513,0.071,7.225352112676057,3341,53.9,130.8,579,21.8,0.0,Decline,0,180.07989999999998,126.22200000000001,95.55,5.736842105263158
Indonesia,APAC,2015,5,mass_market,62,545362,74368,619730,619792,0.00010004356735997934,0.01,0.0,33,4.8,0.532258064516129,154,0.513,0.071,7.225352112676057,3341,53.9,130.8,579,21.8,60.48,Fast Growth,0,180.07989999999998,126.22200000000001,95.55,5.736842105263158
Indonesia,APAC,2015,5,premium,38,238835,20768,259603,259641,0.00014637735311225216,0.01,0.0,33,4.8,0.868421052631579,154,0.513,0.071,7.225352112676057,3341,53.9,130.8,579,21.8,56.05,Fast Growth,0,180.07989999999998,126.22200000000001,95.55,5.736842105263158
Indonesia,APAC,2016,6,commercial,11,93041,62027,155068,155079,7.093662135321278e-05,0.01,0.01,38,5.9,3.4545454545454546,170,0.553,0.072,7.680555555555557,3554,54.3,137.2,686,24.6,30.06,Moderate Growth,0,192.98219999999998,168.75600000000003,126.22200000000001,5.359374999999999
Indonesia,APAC,2016,6,mass_market,121,533505,72751,606256,606377,0.0001995856535852841,0.02,0.01,38,5.9,0.3140495867768595,170,0.553,0.072,7.680555555555557,3554,54.3,137.2,686,24.6,59.18,Fast Growth,0,192.98219999999998,168.75600000000003,126.22200000000001,5.359374999999999
Indonesia,APAC,2016,6,premium,75,236579,20572,257151,257226,0.00029165743084802313,0.03,0.019999999999999997,38,5.9,0.5066666666666667,170,0.553,0.072,7.680555555555557,3554,54.3,137.2,686,24.6,64.01,Fast Growth,0,192.98219999999998,168.75600000000003,126.22200000000001,5.359374999999999
Indonesia,APAC,2017,7,commercial,11,96006,64004,160010,160021,6.874570339353791e-05,0.01,0.0,44,7.4,4.0,192,0.597,0.075,7.96,3719,55.2,143.9,797,26.3,22.39,Moderate Growth,0,205.2888,209.61100000000002,168.75600000000003,5.271062271062271
Indonesia,APAC,2017,7,mass_market,132,580963,79222,660185,660317,0.00019994395510349372,0.02,0.0,44,7.4,0.3333333333333333,192,0.597,0.075,7.96,3719,55.2,143.9,797,26.3,9.09,Slow Growth,0,205.2888,209.61100000000002,168.75600000000003,5.271062271062271
Indonesia,APAC,2017,7,premium,78,246464,21432,267896,267974,0.00029115776271388896,0.03,0.0,44,7.4,0.5641025641025641,192,0.597,0.075,7.96,3719,55.2,143.9,797,26.3,23.91,Moderate Growth,0,205.2888,209.61100000000002,168.75600000000003,5.271062271062271
Indonesia,APAC,2018,8,commercial,17,95534,63689,159223,159240,0.00010676849450142254,0.01,0.0,49,8.7,2.8823529411764706,239,0.647,0.075,8.626666666666667,3880,55.4,150.5,909,26.6,50.37,Fast Growth,0,214.952,241.794,209.61100000000002,5.452898550724638
Indonesia,APAC,2018,8,mass_market,194,569055,77598,646653,646847,0.00030000634034018243,0.03,0.009999999999999998,49,8.7,0.25257731958762886,239,0.647,0.075,8.626666666666667,3880,55.4,150.5,909,26.6,46.97,Moderate Growth,0,214.952,241.794,209.61100000000002,5.452898550724638
Indonesia,APAC,2018,8,premium,116,245795,21374,267169,267285,0.0004341821094513211,0.04,0.010000000000000002,49,8.7,0.4224137931034483,239,0.647,0.075,8.626666666666667,3880,55.4,150.5,909,26.6,45.06,Moderate Growth,0,214.952,241.794,209.61100000000002,5.452898550724638
Indonesia,APAC,2019,9,commercial,41,88852,59235,148087,148128,0.00027686427572980746,0.03,0.019999999999999997,131,9.8,3.1951219512195124,273,0.71,0.078,9.102564102564102,4059,56.0,145.3,1043,30.2,55.05,Fast Growth,0,227.304,314.986,241.794,4.657051282051283
Indonesia,APAC,2019,9,mass_market,468,514464,70154,584618,585086,0.0008005227345035562,0.08,0.05,131,9.8,0.2799145299145299,273,0.71,0.078,9.102564102564102,4059,56.0,145.3,1043,30.2,141.24,Extraordinary Growth,0,227.304,314.986,241.794,4.657051282051283
Indonesia,APAC,2019,9,premium,293,232114,20184,252298,252591,0.0011613250996837074,0.12,0.07999999999999999,131,9.8,0.447098976109215,273,0.71,0.078,9.102564102564102,4059,56.0,145.3,1043,30.2,152.59,Extraordinary Growth,0,227.304,314.986,241.794,4.657051282051283
Indonesia,APAC,2020,10,commercial,25,47605,31737,79342,79367,0.00031509162864561016,0.03,0.0,195,13.0,7.8,294,0.777,0.079,9.835443037974684,4376,56.6,141.1,1143,32.1,31.48,Moderate Growth,0,247.6816,366.903,314.986,4.262839879154078
Indonesia,APAC,2020,10,mass_market,287,280518,38253,318771,319058,0.0009003328408167619,0.09,0.009999999999999995,195,13.0,0.6794425087108014,294,0.777,0.079,9.835443037974684,4376,56.6,141.1,1143,32.1,-38.68,Decline,0,247.6816,366.903,314.986,4.262839879154078
Indonesia,APAC,2020,10,premium,173,121849,10596,132445,132618,0.0013062025746536298,0.13,0.010000000000000009,195,13.0,1.1271676300578035,294,0.777,0.079,9.835443037974684,4376,56.6,141.1,1143,32.1,-40.96,Decline,0,247.6816,366.903,314.986,4.262839879154078
Indonesia,APAC,2021,11,commercial,108,80588,53726,134314,134422,0.0008040859478535373,0.08,0.05,488,15.5,4.518518518518518,334,0.85,0.081,10.493827160493826,4630,57.1,138.1,1284,34.6,85.21,Fast Growth,0,264.373,444.264,366.903,3.879213483146067
Indonesia,APAC,2021,11,mass_market,1226,468007,63819,531826,533052,0.002305265255929571,0.23,0.14,488,15.5,0.39804241435562804,334,0.85,0.081,10.493827160493826,4630,57.1,138.1,1284,34.6,300.0,Extraordinary Growth,0,264.373,444.264,366.903,3.879213483146067
Indonesia,APAC,2021,11,premium,751,206514,17958,224472,225223,0.0033456288534872945,0.33,0.2,488,15.5,0.6498002663115846,334,0.85,0.081,10.493827160493826,4630,57.1,138.1,1284,34.6,300.0,Extraordinary Growth,0,264.373,444.264,366.903,3.879213483146067
Indonesia,APAC,2022,12,commercial,511,91957,61304,153261,153772,0.0033341815595617935,0.33,0.25,1453,19.6,2.843444227005871,359,0.897,0.085,10.552941176470588,4808,57.4,144.1,1389,39.7,300.0,Extraordinary Growth,0,275.9792,551.433,444.264,3.5405405405405403
Indonesia,APAC,2022,12,mass_market,5821,534066,72827,606893,612714,0.009591476586482297,0.95,0.72,1453,19.6,0.24961346847620683,359,0.897,0.085,10.552941176470588,4808,57.4,144.1,1389,39.7,300.0,Extraordinary Growth,0,275.9792,551.433,444.264,3.5405405405405403
Indonesia,APAC,2022,12,premium,3500,230524,20046,250570,254070,0.013968152612044538,1.38,1.0499999999999998,1453,19.6,0.41514285714285715,359,0.897,0.085,10.552941176470588,4808,57.4,144.1,1389,39.7,300.0,Extraordinary Growth,0,275.9792,551.433,444.264,3.5405405405405403
Indonesia,APAC,2023,13,commercial,905,91286,60858,152144,153049,0.005948312125354927,0.59,0.25999999999999995,2818,21.7,3.1138121546961326,384,0.917,0.087,10.540229885057473,4960,58.2,148.5,1526,41.6,77.1,Fast Growth,0,288.672,634.816,551.433,3.4859154929577465
Indonesia,APAC,2023,13,mass_market,10302,527358,71912,599270,609572,0.01719091561399703,1.69,0.74,2818,21.7,0.2735391186177441,384,0.917,0.087,10.540229885057473,4960,58.2,148.5,1526,41.6,76.98,Fast Growth,0,288.672,634.816,551.433,3.4859154929577465
Indonesia,APAC,2023,13,premium,6052,221660,19275,240935,246987,0.025118807977255277,2.45,1.0700000000000003,2818,21.7,0.4656311962987442,384,0.917,0.087,10.540229885057473,4960,58.2,148.5,1526,41.6,72.91,Fast Growth,0,288.672,634.816,551.433,3.4859154929577465
Indonesia,APAC,2024,14,commercial,1517,92308,61539,153847,155364,0.009860445767548279,0.98,0.39,6436,25.6,4.242584047462096,406,0.887,0.088,10.079545454545455,5087,58.8,151.1,1470,44.7,67.62,Fast Growth,0,299.1156,657.09,634.816,3.3063457330415753
Indonesia,APAC,2024,14,mass_market,17555,538261,73399,611660,629215,0.02870058529248275,2.79,1.1,6436,25.6,0.36661919681002564,406,0.887,0.088,10.079545454545455,5087,58.8,151.1,1470,44.7,70.4,Fast Growth,0,299.1156,657.09,634.816,3.3063457330415753
Indonesia,APAC,2024,14,premium,10544,230081,20007,250088,260632,0.042161159271936276,4.05,1.5999999999999996,6436,25.6,0.6103945371775418,406,0.887,0.088,10.079545454545455,5087,58.8,151.1,1470,44.7,74.22,Fast Growth,0,299.1156,657.09,634.816,3.3063457330415753
Indonesia,APAC,2025,15,commercial,2166,93907,62605,156512,158678,0.013839194438765079,1.37,0.3900000000000001,9977,29.7,4.606186518928901,429,0.85,0.086,9.883720930232558,5253,59.1,154.7,1506,48.7,42.78,Moderate Growth,0,310.4523,733.422,657.09,3.1126760563380276
Indonesia,APAC,2025,15,mass_market,25097,544205,74210,618415,643512,0.04058278017189104,3.9,1.1099999999999999,9977,29.7,0.3975375542893573,429,0.85,0.086,9.883720930232558,5253,59.1,154.7,1506,48.7,42.96,Moderate Growth,0,310.4523,733.422,657.09,3.1126760563380276
Indonesia,APAC,2025,15,premium,14956,229559,19962,249521,264477,0.05993884282284858,5.65,1.6000000000000005,9977,29.7,0.6670901310510832,429,0.85,0.086,9.883720930232558,5253,59.1,154.7,1506,48.7,41.84,Moderate Growth,0,310.4523,733.422,657.09,3.1126760563380276
Italy,Europe,2010,0,commercial,7,173469,115650,289119,289126,2.421148385266966e-05,0.0,0.0,47,2.1,6.714285714285714,123,1.48,0.226,6.548672566371681,35991,68.5,110.6,0,49.7,0.0,Decline,0,2465.3835,0.0,0.0,2.1814595660749503
Italy,Europe,2010,0,mass_market,102,1050397,143250,1193647,1193749,8.545239924366248e-05,0.01,0.0,47,2.1,0.46078431372549017,123,1.48,0.226,6.548672566371681,35991,68.5,110.6,0,49.7,0.0,Decline,0,2465.3835,0.0,0.0,2.1814595660749503
Italy,Europe,2010,0,premium,54,448869,39037,487906,487960,0.00011067705664615724,0.01,0.0,47,2.1,0.8703703703703703,123,1.48,0.226,6.548672566371681,35991,68.5,110.6,0,49.7,0.0,Decline,0,2465.3835,0.0,0.0,2.1814595660749503
Italy,Europe,2011,1,commercial,18,155450,103634,259084,259102,6.947553689151009e-05,0.01,0.01,209,2.7,11.61111111111111,130,1.513,0.227,6.665198237885462,33736,68.8,107.6,664,51.4,157.14,Extraordinary Growth,0,2321.0368,341.296,0.0,2.0534351145038165
Italy,Europe,2011,1,mass_market,207,909862,124072,1033934,1034141,0.00020020620271700128,0.02,0.01,209,2.7,1.0096618357487923,130,1.513,0.227,6.665198237885462,33736,68.8,107.6,664,51.4,102.94,Extraordinary Growth,0,2321.0368,341.296,0.0,2.0534351145038165
Italy,Europe,2011,1,premium,122,386672,33624,420296,420418,0.0002902716180977216,0.03,0.019999999999999997,209,2.7,1.7131147540983607,130,1.513,0.227,6.665198237885462,33736,68.8,107.6,664,51.4,125.93,Extraordinary Growth,0,2321.0368,341.296,0.0,2.0534351145038165
Italy,Europe,2012,2,commercial,24,136301,90868,227169,227193,0.0001056482178466252,0.01,0.0,343,3.3,14.291666666666666,146,1.527,0.231,6.61038961038961,33628,68.4,105.7,1327,53.0,85.16,Fast Growth,0,2300.1552,703.31,341.296,1.9574074074074075
Italy,Europe,2012,2,mass_market,271,796079,108556,904635,904906,0.0002995683341900324,0.03,0.009999999999999998,343,3.3,1.2656826568265682,146,1.527,0.231,6.61038961038961,33628,68.4,105.7,1327,53.0,30.92,Moderate Growth,0,2300.1552,703.31,341.296,1.9574074074074075
Italy,Europe,2012,2,premium,166,350698,30496,381194,381360,0.00043547380074187946,0.04,0.010000000000000002,343,3.3,2.066265060240964,146,1.527,0.231,6.61038961038961,33628,68.4,105.7,1327,53.0,36.07,Moderate Growth,0,2300.1552,703.31,341.296,1.9574074074074075
Italy,Europe,2013,3,commercial,54,114655,76437,191092,191146,0.0002825863981747012,0.03,0.019999999999999997,517,3.7,9.574074074074074,153,1.53,0.239,6.401673640167364,33153,68.8,105.1,2021,54.6,97.59,Fast Growth,0,2280.9264,1103.4660000000001,703.31,1.8902877697841725
Italy,Europe,2013,3,mass_market,605,664462,90609,755071,755676,0.0008012491540530626,0.08,0.05,517,3.7,0.8545454545454545,153,1.53,0.239,6.401673640167364,33153,68.8,105.1,2021,54.6,123.25,Extraordinary Growth,0,2280.9264,1103.4660000000001,703.31,1.8902877697841725
Italy,Europe,2013,3,premium,379,300107,26096,326203,326582,0.0011618532018405716,0.12,0.07999999999999999,517,3.7,1.3641160949868074,153,1.53,0.239,6.401673640167364,33153,68.8,105.1,2021,54.6,128.31,Extraordinary Growth,0,2280.9264,1103.4660000000001,703.31,1.8902877697841725
Italy,Europe,2014,4,commercial,76,129831,86554,216385,216461,0.0003512258243408739,0.04,0.010000000000000002,1246,4.4,16.394736842105264,154,1.547,0.244,6.340163934426229,31584,68.9,101.7,2613,56.4,61.63,Fast Growth,0,2176.1376,1473.7319999999997,1103.4660000000001,1.7717770034843205
Italy,Europe,2014,4,mass_market,867,762097,103922,866019,866886,0.001001132769604362,0.1,0.020000000000000004,1246,4.4,1.4371395617070357,154,1.547,0.244,6.340163934426229,31584,68.9,101.7,2613,56.4,43.31,Moderate Growth,0,2176.1376,1473.7319999999997,1103.4660000000001,1.7717770034843205
Italy,Europe,2014,4,premium,525,332562,28918,361480,362005,0.0014523625096824167,0.15,0.03,1246,4.4,2.3733333333333335,154,1.547,0.244,6.340163934426229,31584,68.9,101.7,2613,56.4,38.52,Moderate Growth,0,2176.1376,1473.7319999999997,1103.4660000000001,1.7717770034843205
Italy,Europe,2015,5,commercial,108,142943,95296,238239,238347,0.0004533262815911752,0.05,0.010000000000000002,1768,5.5,16.37037037037037,175,1.563,0.251,6.227091633466135,29917,69.1,100.0,3313,57.5,65.1,Fast Growth,0,2067.2646999999997,1904.975,1473.7319999999997,1.7094017094017093
Italy,Europe,2015,5,mass_market,1239,837862,114254,952116,953355,0.0013013120250053565,0.13,0.03,1768,5.5,1.426957223567393,175,1.563,0.251,6.227091633466135,29917,69.1,100.0,3313,57.5,42.91,Moderate Growth,0,2067.2646999999997,1904.975,1473.7319999999997,1.7094017094017093
Italy,Europe,2015,5,premium,753,366649,31883,398532,399285,0.0018894342236006143,0.19,0.04000000000000001,1768,5.5,2.347941567065073,175,1.563,0.251,6.227091633466135,29917,69.1,100.0,3313,57.5,43.43,Moderate Growth,0,2067.2646999999997,1904.975,1473.7319999999997,1.7094017094017093
Italy,Europe,2016,6,commercial,136,166586,111057,277643,277779,0.0004898376692371139,0.05,0.0,3104,5.9,22.823529411764707,191,1.577,0.252,6.257936507936508,31725,69.4,99.2,4042,60.2,25.93,Moderate Growth,0,2201.715,2433.284,1904.975,1.6209150326797386
Italy,Europe,2016,6,mass_market,1534,962968,131314,1094282,1095816,0.0014018324344181848,0.14,0.010000000000000009,3104,5.9,2.0234680573663626,191,1.577,0.252,6.257936507936508,31725,69.4,99.2,4042,60.2,23.81,Moderate Growth,0,2201.715,2433.284,1904.975,1.6209150326797386
Italy,Europe,2016,6,premium,924,417697,36321,454018,454942,0.0020351616015224067,0.2,0.010000000000000009,3104,5.9,3.3593073593073592,191,1.577,0.252,6.257936507936508,31725,69.4,99.2,4042,60.2,22.71,Moderate Growth,0,2201.715,2433.284,1904.975,1.6209150326797386
Italy,Europe,2017,7,commercial,319,176401,117601,294002,294321,0.001085026632471888,0.11,0.06,3817,7.0,11.96551724137931,223,1.567,0.258,6.073643410852712,31490,69.8,99.2,4682,61.5,134.56,Extraordinary Growth,0,2198.002,2879.43,2433.284,1.5872
Italy,Europe,2017,7,mass_market,3768,1066177,145388,1211565,1215333,0.003110027113691795,0.31,0.16999999999999998,3817,7.0,1.013004246284501,223,1.567,0.258,6.073643410852712,31490,69.8,99.2,4682,61.5,145.63,Extraordinary Growth,0,2198.002,2879.43,2433.284,1.5872
Italy,Europe,2017,7,premium,2280,464492,40391,504883,507163,0.004515897742645326,0.45,0.25,3817,7.0,1.6741228070175438,223,1.567,0.258,6.073643410852712,31490,69.8,99.2,4682,61.5,146.75,Extraordinary Growth,0,2198.002,2879.43,2433.284,1.5872
Italy,Europe,2018,8,commercial,520,174341,116227,290568,291088,0.0017895983040114535,0.18,0.06999999999999999,6437,7.6,12.378846153846155,262,1.593,0.259,6.1505791505791505,32673,70.3,97.1,5407,66.1,63.01,Fast Growth,0,2296.9119,3574.0269999999996,2879.43,1.4470938897168406
Italy,Europe,2018,8,mass_market,5963,1023579,139579,1163158,1169121,0.005126560622030713,0.51,0.2,6437,7.6,1.0794901895019287,262,1.593,0.259,6.1505791505791505,32673,70.3,97.1,5407,66.1,58.25,Fast Growth,0,2296.9119,3574.0269999999996,2879.43,1.4470938897168406
Italy,Europe,2018,8,premium,3565,440223,38280,478503,482068,0.007450319015763747,0.74,0.29,6437,7.6,1.805610098176718,262,1.593,0.259,6.1505791505791505,32673,70.3,97.1,5407,66.1,56.36,Fast Growth,0,2296.9119,3574.0269999999996,2879.43,1.4470938897168406
Italy,Europe,2019,9,commercial,905,173696,115798,289494,290399,0.0031261442378771234,0.31,0.13,9006,7.6,9.951381215469613,299,1.653,0.267,6.191011235955056,32947,70.4,90.5,5962,68.3,74.04,Fast Growth,0,2319.4688,4072.046,3574.0269999999996,1.305916305916306
Italy,Europe,2019,9,mass_market,10387,1017917,138807,1156724,1167111,0.00897967017196842,0.89,0.38,9006,7.6,0.8670453451429672,299,1.653,0.267,6.191011235955056,32947,70.4,90.5,5962,68.3,74.19,Fast Growth,0,2319.4688,4072.046,3574.0269999999996,1.305916305916306
